step_idx,depth_m,observed_tqa_knm,baseline_tqa_knm,swob_kn,rpm,hkld_kn,sppa_kpa,residual_knm,drift_knm,slew_knm,token,r_norm,delta_norm,sigma_norm
4544,3675.00,29.479550,29.493786,129.7546,0.00,1282.3289,15796.6681,-0.014236,-0.414067,3.200408,Nominal,-0.001780,-0.138022,0.160020
4545,3675.50,27.103479,29.493786,130.1683,0.00,1282.6758,15753.7758,-2.390307,-0.830506,-4.752142,Nominal,-0.298788,-0.276835,-0.237607
4546,3676.00,29.992049,29.500904,131.7029,0.00,1281.3458,15766.5104,0.491145,-0.647640,5.762904,Nominal,0.061393,-0.215880,0.288145
4547,3676.50,26.719104,29.493786,130.4663,0.00,1281.7817,15734.4360,-2.774681,-1.052488,-6.531653,Nominal,-0.346835,-0.350829,-0.326583
4548,3677.00,29.764271,29.500904,130.8177,0.00,1282.2355,15724.9212,0.263368,-0.842641,6.076098,Nominal,0.032921,-0.280880,0.303805
4549,3677.50,27.765118,29.500904,131.8119,0.00,1280.6297,15707.0397,-1.735786,-1.033099,-3.998307,Nominal,-0.216973,-0.344366,-0.199915
4550,3678.00,30.580474,29.500904,131.2270,0.00,1281.8663,15690.9094,1.079570,-0.769494,5.630712,Nominal,0.134946,-0.256498,0.281536
4551,3678.50,30.035435,29.500904,131.2670,0.00,1281.3725,15663.2959,0.534531,-0.650284,-1.090078,Nominal,0.066816,-0.216761,-0.054504
4552,3679.00,27.900700,29.493786,132.1878,0.00,1279.6422,15635.9065,-1.593086,-0.775392,-4.255235,Nominal,-0.199136,-0.258464,-0.212762
4553,3679.50,29.023995,29.493786,130.8311,0.00,1282.0042,15650.2027,-0.469791,-0.660927,2.246590,Nominal,-0.058724,-0.220309,0.112330
4554,3680.00,27.478362,29.487346,132.1567,0.00,1280.7631,15653.9328,-2.008983,-0.860402,-3.078385,Nominal,-0.251123,-0.286801,-0.153919
4555,3680.50,30.423199,29.493786,132.5970,0.00,1279.9624,15641.7153,0.929413,-0.528430,5.876793,Nominal,0.116177,-0.176143,0.293840
4556,3681.00,28.617249,29.487346,132.9907,0.00,1279.7244,15623.5579,-0.870096,-0.664554,-3.599019,Nominal,-0.108762,-0.221518,-0.179951
4557,3681.50,30.295752,29.487346,133.6335,0.00,1279.6199,15639.6262,0.808406,-0.306245,3.357005,Nominal,0.101051,-0.102082,0.167850
4558,3682.00,26.931968,29.483278,135.1325,0.00,1277.6004,15627.6569,-2.551310,-0.587713,-6.719434,Nominal,-0.318914,-0.195904,-0.335972
4559,3682.50,29.567000,29.483278,132.2768,0.00,1279.8646,15618.3352,0.083722,-0.405762,5.270064,Nominal,0.010465,-0.135254,0.263503
4560,3683.00,26.241856,29.478872,130.9645,0.00,1281.1457,15626.4020,-3.237015,-0.837421,-6.641474,Nominal,-0.404627,-0.279140,-0.332074
4561,3683.50,28.213216,29.478872,130.0393,0.00,1282.8671,15591.3215,-1.265656,-1.017440,3.942719,Nominal,-0.158207,-0.339147,0.197136
4562,3684.00,28.339307,29.478872,125.2085,0.00,1286.5947,15613.2193,-1.139565,-0.972088,0.252182,Nominal,-0.142446,-0.324029,0.012609
4563,3684.50,29.409047,29.478872,128.7716,0.00,1283.6567,15601.5016,-0.069825,-0.932091,2.139481,Nominal,-0.008728,-0.310697,0.106974
4564,3685.00,29.897142,29.483278,129.1363,0.00,1283.4676,15592.5281,0.413863,-0.689806,0.967376,Nominal,0.051733,-0.229935,0.048369
4565,3685.50,28.426079,29.483278,128.1488,0.00,1284.0148,15602.0635,-1.057199,-0.888468,-2.942125,Nominal,-0.132150,-0.296156,-0.147106
4566,3686.00,30.195422,29.487346,130.8400,0.00,1281.8707,15622.3755,0.708076,-0.730650,3.530550,Nominal,0.088509,-0.243550,0.176527
4567,3686.50,28.467432,29.483278,130.8044,0.00,1281.7551,15591.6731,-1.015847,-0.913076,-3.447845,Nominal,-0.126981,-0.304359,-0.172392
4568,3687.00,30.520818,29.483278,128.0065,0.00,1283.6456,15593.5623,1.037540,-0.554191,4.106773,Nominal,0.129692,-0.184730,0.205339
4569,3687.50,28.548103,29.483278,126.6809,0.00,1284.8599,15578.2559,-0.935175,-0.656080,-3.945430,Nominal,-0.116897,-0.218693,-0.197272
4570,3688.00,28.747408,29.478872,126.9567,0.00,1285.9697,15565.4731,-0.731464,-0.405525,0.407423,Nominal,-0.091433,-0.135175,0.020371
4571,3688.50,29.541917,29.478872,127.8285,0.00,1284.5174,15548.2775,0.063046,-0.272655,1.589019,Nominal,0.007881,-0.090885,0.079451
4572,3689.00,27.571914,29.478872,128.6248,0.00,1284.1793,15558.5231,-1.906958,-0.349394,-3.940007,Nominal,-0.238370,-0.116465,-0.197000
4573,3689.50,29.781897,29.478872,127.5483,0.00,1284.8332,15520.7054,0.303025,-0.312109,4.419967,Nominal,0.037878,-0.104036,0.220998
4574,3690.00,26.804521,29.478872,128.9851,0.00,1283.5277,15574.9878,-2.674351,-0.620931,-5.954752,Nominal,-0.334294,-0.206977,-0.297738
4575,3690.50,29.026706,29.478872,127.6373,0.00,1284.0237,15550.4908,-0.452165,-0.560427,4.444371,Nominal,-0.056521,-0.186809,0.222219
4576,3691.00,28.808420,29.461246,127.7084,0.00,1284.7265,15554.6690,-0.652826,-0.696518,-0.401322,Nominal,-0.081603,-0.232173,-0.020066
4577,3691.50,27.967813,29.426673,127.2525,0.00,1285.1802,15544.8853,-1.458860,-0.740819,-1.612068,Nominal,-0.182358,-0.246940,-0.080603
4578,3692.00,28.542679,29.426673,127.2547,0.00,1284.8599,15548.1052,-0.883993,-0.932972,1.149734,Nominal,-0.110499,-0.310991,0.057487
4579,3692.50,27.261431,29.407691,128.8249,0.00,1284.1215,15536.2807,-2.146260,-1.054081,-2.524533,Nominal,-0.268282,-0.351360,-0.126227
4580,3693.00,31.090261,29.426673,128.6114,0.00,1283.9703,15570.1960,1.663589,-0.814575,7.619697,Nominal,0.207949,-0.271525,0.380985
4581,3693.50,28.057297,29.407691,127.1813,0.00,1284.6375,15513.9003,-1.350395,-0.955919,-6.027967,Nominal,-0.168799,-0.318640,-0.301398
4582,3694.00,30.085600,29.407691,125.2931,0.00,1287.1641,15539.7901,0.677909,-0.697433,4.056607,Nominal,0.084739,-0.232478,0.202830
4583,3694.50,26.971286,29.407691,121.8679,0.00,1290.0599,15566.6383,-2.436405,-0.971376,-6.228628,Nominal,-0.304551,-0.323792,-0.311431
4584,3695.00,29.330410,29.407691,126.1627,0.00,1286.9061,15519.0231,-0.077282,-0.711669,4.718246,Nominal,-0.009660,-0.237223,0.235912
4585,3695.50,28.651145,29.407691,128.0865,0.00,1284.4507,15514.0589,-0.756546,-0.742107,-1.358530,Nominal,-0.094568,-0.247369,-0.067926
4586,3696.00,29.680211,29.426673,128.2244,0.00,1284.1215,15542.2239,0.253538,-0.651471,2.020169,Nominal,0.031692,-0.217157,0.101008
4587,3696.50,29.772406,29.461246,124.4746,0.00,1288.0671,15529.5927,0.311160,-0.474468,0.115245,Nominal,0.038895,-0.158156,0.005762
4588,3697.00,28.227452,29.461246,125.2686,0.00,1286.7593,15525.2766,-1.233794,-0.509449,-3.089909,Nominal,-0.154224,-0.169816,-0.154495
4589,3697.50,30.188642,29.461246,125.9203,0.00,1286.8216,15533.3435,0.727396,-0.222083,3.922381,Nominal,0.090925,-0.074028,0.196119
4590,3698.00,27.612588,29.461246,124.8571,0.00,1288.3562,15514.9069,-1.848658,-0.573308,-5.152108,Nominal,-0.231082,-0.191103,-0.257605
4591,3698.50,29.415148,29.461246,122.3439,0.00,1289.4838,14721.0066,-0.046098,-0.442878,3.605120,Nominal,-0.005762,-0.147626,0.180256
4592,3699.00,26.994335,29.461246,123.3892,0.00,1289.7930,14240.0732,-2.466911,-0.757360,-4.841626,Nominal,-0.308364,-0.252453,-0.242081
4593,3699.50,29.160932,29.429723,125.2352,0.00,1286.7904,14533.2383,-0.268791,-0.540599,4.396240,Nominal,-0.033599,-0.180200,0.219812
4594,3700.00,29.213809,29.412098,124.9061,0.00,1288.0137,13781.6684,-0.198288,-0.552699,0.141005,Nominal,-0.024786,-0.184233,0.007050
4595,3700.50,29.351425,29.407691,124.5613,0.00,1287.3087,14910.5435,-0.056266,-0.482671,0.284044,Nominal,-0.007033,-0.160890,0.014202
4596,3701.00,29.326342,29.402946,123.5449,0.00,1288.4363,15525.7868,-0.076604,-0.515685,-0.040675,Nominal,-0.009575,-0.171895,-0.002034
4597,3701.50,28.177964,29.375491,124.8349,0.00,1288.3696,15523.9184,-1.197526,-0.666554,-2.241845,Nominal,-0.149691,-0.222185,-0.112092
4598,3702.00,30.175084,29.375491,121.4898,0.00,1290.6293,15532.5989,0.799594,-0.463215,3.994240,Nominal,0.099949,-0.154405,0.199712
4599,3702.50,27.651907,29.340917,116.7236,0.00,1294.5281,14325.2924,-1.689010,-0.704856,-4.977208,Nominal,-0.211126,-0.234952,-0.248860
4600,3703.00,30.069330,29.340917,110.2091,0.00,1299.4234,14188.1488,0.728413,-0.447149,4.834847,Nominal,0.091052,-0.149050,0.241742
4601,3703.50,26.292022,29.328376,107.4201,0.00,1304.0095,14147.3111,-3.036354,-0.746174,-7.529535,Nominal,-0.379544,-0.248725,-0.376477
4602,3704.00,28.623351,29.283634,106.3058,0.00,1305.3662,14441.7207,-0.660283,-0.565512,4.752142,Nominal,-0.082535,-0.188504,0.237607
4603,3704.50,23.208892,29.227368,93.3192,0.00,1320.0587,15432.0595,-6.018476,-1.140480,-10.716385,Nominal,-0.752309,-0.380160,-0.535819
4604,3705.00,23.599367,29.203641,93.9598,0.00,1318.0659,15422.5310,-5.604273,-1.681079,0.828405,Nominal,-0.700534,-0.560360,0.041420
4605,3705.50,23.428534,29.189744,109.7287,0.00,1316.0420,15488.5207,-5.761209,-2.251573,-0.313872,Nominal,-0.720151,-0.750524,-0.015694
4606,3706.00,26.602504,29.178897,124.2833,0.00,1299.9327,15526.6763,-2.576393,-2.501552,6.369633,Nominal,-0.322049,-0.833851,0.318482
4607,3706.50,24.313883,29.178897,126.5252,0.00,1294.8729,15606.2693,-4.865014,-2.868301,-4.577241,BoundaryGrazing,-0.608127,-0.956100,-0.228862
4608,3707.00,26.111698,29.178897,125.3776,0.00,1295.8025,15613.2055,-3.067199,-3.254980,3.595629,DriftAccum,-0.383400,-1.084993,0.179781
4609,3707.50,25.314477,29.166356,131.1714,0.00,1291.1497,15612.1540,-3.851879,-3.471267,-1.569359,DriftAccum,-0.481485,-1.157089,-0.078468
4610,3708.00,27.519037,29.134494,137.9616,0.00,1284.2950,15626.7192,-1.615457,-3.705654,4.472843,DriftAccum,-0.201932,-1.235218,0.223642
4611,3708.50,26.190335,29.134494,140.3903,0.00,1280.8966,15588.1223,-2.944159,-3.696434,-2.657403,DriftAccum,-0.368020,-1.232145,-0.132870
4612,3709.00,29.312784,29.134494,141.0175,0.00,1280.4206,15592.7694,0.178290,-3.612577,6.244897,DriftAccum,0.022286,-1.204192,0.312245
4613,3709.50,27.019418,29.093142,136.0444,0.00,1284.4018,15625.4643,-2.073724,-3.218102,-4.504027,DriftAccum,-0.259215,-1.072701,-0.225201
4614,3710.00,28.935867,29.070432,134.6610,0.00,1287.4176,15704.0646,-0.134565,-2.671131,3.878317,Recovery,-0.016821,-0.890377,0.193916
4615,3710.50,26.476413,29.044671,137.1698,0.00,1284.5085,15676.9061,-2.568258,-2.351836,-4.867386,Nominal,-0.321032,-0.783945,-0.243369
4616,3711.00,29.441587,29.044671,139.2983,0.00,1282.8671,15696.8561,0.396916,-2.054505,5.930348,Nominal,0.049614,-0.684835,0.296517
4617,3711.50,27.584116,29.025351,136.4581,0.00,1283.8368,15683.2424,-1.441234,-1.712127,-3.676300,Nominal,-0.180154,-0.570709,-0.183815
4618,3712.00,29.208386,29.025351,136.5426,0.00,1285.2425,15668.0188,0.183035,-1.387103,3.248540,Nominal,0.022879,-0.462368,0.162427
4619,3712.50,29.578524,29.025351,136.4181,0.00,1284.7976,15673.9896,0.553174,-0.946598,0.740277,Nominal,0.069147,-0.315533,0.037014
4620,3713.00,26.852652,29.002302,137.5390,0.00,1283.9680,15672.0867,-2.149649,-1.000017,-5.405646,Nominal,-0.268706,-0.333339,-0.270282
4621,3713.50,28.679617,28.965017,138.4420,0.00,1282.9116,15697.3836,-0.285400,-0.734142,3.728499,Nominal,-0.035675,-0.244714,0.186425
4622,3714.00,26.240501,28.942646,140.7017,0.00,1281.5816,15679.6365,-2.702145,-1.022185,-4.833491,Nominal,-0.337768,-0.340728,-0.241675
4623,3714.50,29.643604,28.942646,139.7809,0.00,1282.1821,15680.9051,0.700958,-0.744717,6.806206,Nominal,0.087620,-0.248239,0.340310
4624,3715.00,27.266177,28.942646,137.9683,0.00,1282.9850,15716.8750,-1.676469,-0.898907,-4.754854,Nominal,-0.209559,-0.299636,-0.237743
4625,3715.50,29.121614,28.942646,140.4793,0.00,1282.1421,15707.8153,0.178968,-0.624185,3.710874,Nominal,0.022371,-0.208062,0.185544
4626,3716.00,26.419469,28.942646,141.2132,0.00,1280.6119,15742.5442,-2.523177,-0.916194,-5.404290,Nominal,-0.315397,-0.305398,-0.270215
4627,3716.50,29.076194,28.958238,143.2861,0.00,1278.8126,15735.8046,0.117956,-0.760275,5.282267,Nominal,0.014745,-0.253425,0.264113
4628,3717.00,27.733256,28.958238,141.3067,0.00,1280.1270,15723.3010,-1.224982,-0.901077,-2.685875,Nominal,-0.153123,-0.300359,-0.134294
4629,3717.50,28.747408,28.912140,141.0175,0.00,1279.7667,15728.3755,-0.164732,-0.972867,2.120499,Nominal,-0.020591,-0.324289,0.106025
4630,3718.00,28.055941,28.848416,137.9260,0.00,1284.0237,15732.6502,-0.792476,-0.837150,-1.255487,Nominal,-0.099059,-0.279050,-0.062774
4631,3718.50,26.994335,28.806386,135.9688,0.00,1285.3470,15729.4649,-1.812051,-0.989815,-2.039150,Nominal,-0.226506,-0.329938,-0.101958
4632,3719.00,28.028824,28.803674,136.8673,0.00,1284.9978,15706.4088,-0.774850,-0.797085,2.074401,Nominal,-0.096856,-0.265695,0.103720
4633,3719.50,28.061364,28.783337,138.4287,0.00,1283.1740,15712.6761,-0.721973,-0.939378,0.105754,Nominal,-0.090247,-0.313126,0.005288
4634,3720.00,27.908157,28.755543,138.6021,0.00,1282.7426,15709.7217,-0.847386,-0.856470,-0.250826,Nominal,-0.105923,-0.285490,-0.012541
4635,3720.50,28.336595,28.747408,136.9518,0.00,1283.9480,15689.6545,-0.410813,-0.915448,0.873147,Nominal,-0.051352,-0.305149,0.043657
4636,3721.00,27.783421,28.747408,133.3532,0.00,1286.9328,15718.6263,-0.963987,-0.759529,-1.106347,Nominal,-0.120498,-0.253176,-0.055317
4637,3721.50,27.371253,28.732494,130.3329,0.00,1290.2289,15737.2146,-1.361241,-0.907449,-0.794509,Nominal,-0.170155,-0.302483,-0.039725
4638,3722.00,27.515647,28.704022,130.4953,0.00,1291.0118,15727.3930,-1.188374,-0.903788,0.345734,Nominal,-0.148547,-0.301263,0.017287
4639,3722.50,26.774693,28.704022,132.1789,0.00,1289.1613,15760.4637,-1.929329,-1.080248,-1.481909,Nominal,-0.241166,-0.360083,-0.074095
4640,3723.00,26.681141,28.704022,134.2963,0.00,1288.0315,15756.6302,-2.022880,-1.203288,-0.187103,Nominal,-0.252860,-0.401096,-0.009355
4641,3723.50,27.050602,28.704022,134.7322,0.00,1286.1032,15763.0940,-1.653420,-1.187425,0.738921,Nominal,-0.206677,-0.395808,0.036946
4642,3724.00,27.089243,28.704022,129.5367,0.00,1291.4522,15736.4079,-1.614779,-1.271418,0.077282,Nominal,-0.201847,-0.423806,0.003864
4643,3724.50,27.624791,28.704022,130.6220,0.00,1291.1230,15741.6134,-1.079231,-1.307144,1.071096,Nominal,-0.134904,-0.435715,0.053555
4644,3725.00,27.909512,28.704022,135.9510,0.00,1286.6792,15721.5359,-0.794509,-1.301856,0.569444,Nominal,-0.099314,-0.433952,0.028472
4645,3725.50,28.128477,28.704022,136.4892,0.00,1284.2950,15740.7033,-0.575545,-1.318330,0.437929,Nominal,-0.071943,-0.439443,0.021896
4646,3726.00,27.643772,28.704022,132.5703,0.00,1288.2317,15752.4796,-1.060250,-1.327956,-0.969410,Nominal,-0.132531,-0.442652,-0.048470
4647,3726.50,27.680379,28.685040,131.4805,0.00,1289.7396,15769.2821,-1.004661,-1.292298,0.111177,Nominal,-0.125583,-0.430766,0.005559
4648,3727.00,27.184150,28.665381,130.3462,0.00,1291.0607,15764.6040,-1.481231,-1.321584,-0.953140,Nominal,-0.185154,-0.440528,-0.047657
4649,3727.50,27.219401,28.638265,132.5526,0.00,1289.3660,15763.1940,-1.418863,-1.270537,0.124735,Nominal,-0.177358,-0.423512,0.006237
4650,3728.00,27.820028,28.624367,134.8968,0.00,1287.8625,15750.0526,-0.804339,-1.148683,1.229049,Nominal,-0.100542,-0.382894,0.061452
4651,3728.50,27.207199,28.620300,138.8068,0.00,1283.7523,15735.4426,-1.413101,-1.124651,-1.217525,Nominal,-0.176638,-0.374884,-0.060876
4652,3729.00,27.455991,28.620300,132.6393,0.00,1288.3896,15768.6788,-1.164309,-1.079604,0.497585,Nominal,-0.145539,-0.359868,0.024879
4653,3729.50,27.254652,28.620300,131.5828,0.00,1289.6551,15749.7355,-1.365648,-1.108246,-0.402678,Nominal,-0.170706,-0.369415,-0.020134
4654,3730.00,27.550221,28.620300,132.3613,0.00,1288.6231,15777.8592,-1.070079,-1.135803,0.591137,Nominal,-0.133760,-0.378601,0.029557
4655,3730.50,27.325155,28.620300,134.8078,0.00,1286.9239,15773.4741,-1.295145,-1.207763,-0.450132,Nominal,-0.161893,-0.402588,-0.022507
4656,3731.00,26.815367,28.620300,138.1729,0.00,1283.0228,15777.0870,-1.804933,-1.282231,-1.019575,Nominal,-0.225617,-0.427410,-0.050979
4657,3731.50,26.880447,28.620300,136.0622,0.00,1285.2336,15785.8226,-1.739853,-1.355750,0.130159,Nominal,-0.217482,-0.451917,0.006508
4658,3732.00,26.847907,28.620300,133.9493,0.00,1287.2709,15768.5650,-1.772393,-1.384866,-0.065079,Nominal,-0.221549,-0.461622,-0.003254
4659,3732.50,27.126528,28.582676,133.2064,0.00,1287.7780,15771.1816,-1.456148,-1.388595,0.632489,Nominal,-0.182019,-0.462865,0.031624
4660,3733.00,27.239738,28.582676,133.4466,0.00,1287.6534,15747.1775,-1.342938,-1.442455,0.226422,Nominal,-0.167867,-0.480818,0.011321
4661,3733.50,27.887819,28.545391,137.7392,0.00,1283.3386,15765.2211,-0.657572,-1.366902,1.370732,Nominal,-0.082196,-0.455634,0.068537
4662,3734.00,28.053229,28.545391,141.7114,0.00,1279.8023,15761.2980,-0.492162,-1.299687,0.330820,Nominal,-0.061520,-0.433229,0.016541
4663,3734.50,28.230841,28.533189,138.6533,0.00,1282.5157,15760.2672,-0.302347,-1.193357,0.379629,Nominal,-0.037793,-0.397786,0.018981
4664,3735.00,28.019334,28.495565,133.9493,0.00,1287.2797,15763.6008,-0.476231,-1.133972,-0.347767,Nominal,-0.059529,-0.377991,-0.017388
4665,3735.50,27.719698,28.450145,138.1128,0.00,1285.4115,15777.4662,-0.730447,-1.077502,-0.508432,Nominal,-0.091306,-0.359167,-0.025422
4666,3736.00,27.832231,28.429469,143.8421,0.00,1278.0764,15739.6381,-0.597238,-0.956733,0.266418,Nominal,-0.074655,-0.318911,0.013321
4667,3736.50,29.014504,28.429469,142.0673,0.00,1278.6013,15721.4463,0.585035,-0.724244,2.364547,Nominal,0.073129,-0.241415,0.118227
4668,3737.00,28.262025,28.414216,137.2632,0.00,1283.7968,15760.0845,-0.152191,-0.562224,-1.474452,Nominal,-0.019024,-0.187408,-0.073723
4669,3737.50,27.726477,28.396590,132.3390,0.00,1288.6543,15751.6522,-0.670113,-0.483620,-1.035845,Nominal,-0.083764,-0.161207,-0.051792
4670,3738.00,27.238383,28.365067,130.2039,0.00,1290.5203,15751.8211,-1.126685,-0.461995,-0.913143,Nominal,-0.140836,-0.153998,-0.045657
4671,3738.50,26.312359,28.337951,131.8497,0.00,1291.2431,15759.6294,-2.025592,-0.598797,-1.797815,Nominal,-0.253199,-0.199599,-0.089891
4672,3739.00,26.681141,28.337951,142.6634,0.00,1280.3672,15758.9468,-1.656810,-0.715262,0.737565,Nominal,-0.207101,-0.238421,0.036878
4673,3739.50,27.861381,28.299310,143.4240,0.00,1277.5092,15735.4909,-0.437929,-0.728820,2.437761,Nominal,-0.054741,-0.242940,0.121888
4674,3740.00,27.924426,28.299310,141.5380,0.00,1279.8557,15742.5442,-0.374884,-0.718685,0.126091,Nominal,-0.046860,-0.239562,0.006305
4675,3740.50,28.004420,28.261347,141.4446,0.00,1279.8557,15722.1495,-0.256928,-0.671333,0.235912,Nominal,-0.032116,-0.223778,0.011796
4676,3741.00,27.830875,28.261347,140.0878,0.00,1280.9277,15746.2467,-0.430472,-0.654657,-0.347089,Nominal,-0.053809,-0.218219,-0.017354
4677,3741.50,28.707411,28.261347,140.2235,0.00,1281.0589,15747.6119,0.446064,-0.668554,1.753073,Nominal,0.055758,-0.222851,0.087654
4678,3742.00,27.673600,28.245755,141.6759,0.00,1280.1804,15764.3110,-0.572155,-0.710550,-2.036439,Nominal,-0.071519,-0.236850,-0.101822
4679,3742.50,28.354221,28.245755,136.7695,0.00,1282.3511,15765.1521,0.108465,-0.632692,1.361241,Nominal,0.013558,-0.210897,0.068062
4680,3743.00,27.820028,28.229147,142.6078,0.00,1281.3236,15761.2463,-0.409118,-0.560936,-1.035167,Nominal,-0.051140,-0.186979,-0.051758
4681,3743.50,28.633519,28.229147,145.4969,0.00,1275.4564,15719.2399,0.404373,-0.317939,1.626982,Nominal,0.050547,-0.105980,0.081349
4682,3744.00,28.366423,28.229147,141.7693,0.00,1279.0105,15735.9942,0.137277,-0.138531,-0.534192,Nominal,0.017160,-0.046177,-0.026710
4683,3744.50,28.600980,28.229147,138.7178,0.00,1282.3645,15767.4343,0.371833,-0.057554,0.469113,Nominal,0.046479,-0.019185,0.023456
4684,3745.00,27.635637,28.220334,126.7120,0.00,1291.1052,15698.0110,-0.584696,-0.078536,-1.913059,Nominal,-0.073087,-0.026179,-0.095653
4685,3745.50,24.091529,28.195590,116.7614,0.00,1307.7060,15651.8644,-4.104061,-0.463249,-7.038729,Nominal,-0.513008,-0.154416,-0.351936
4686,3746.00,24.364049,28.153221,104.8401,0.00,1330.5387,15821.6891,-3.789172,-0.799119,0.629777,Nominal,-0.473647,-0.266373,0.031489
4687,3746.50,27.805114,28.153221,118.8832,0.00,1312.6924,15915.6716,-0.348106,-0.878536,6.882132,Nominal,-0.043513,-0.292845,0.344107
4688,3747.00,27.815283,28.111190,118.3271,0.00,1311.9140,15988.5905,-0.295907,-0.850911,0.104398,Nominal,-0.036988,-0.283637,0.005220
4689,3747.50,27.986794,28.111190,112.2998,0.00,1316.6291,16020.7408,-0.124396,-0.874198,0.343022,Nominal,-0.015550,-0.291399,0.017151
4690,3748.00,27.683091,28.077634,115.5292,0.00,1314.8187,16013.4599,-0.394543,-0.872740,-0.540293,Nominal,-0.049318,-0.290913,-0.027015
4691,3748.50,28.032214,28.059330,120.5134,0.00,1310.6196,15966.7721,-0.027116,-0.915889,0.734853,Nominal,-0.003390,-0.305296,0.036743
4692,3749.00,28.034248,28.056619,122.5485,0.00,1307.3991,15908.7561,-0.022371,-0.931854,0.009491,Nominal,-0.002796,-0.310618,0.000475
4693,3749.50,28.137290,28.056619,120.3155,0.00,1309.8322,15893.4360,0.080671,-0.960970,0.206084,Nominal,0.010084,-0.320323,0.010304
4694,3750.00,27.622079,28.054585,120.2310,0.00,1310.3927,15950.2695,-0.432506,-0.945751,-1.026354,Nominal,-0.054063,-0.315250,-0.051318
4695,3750.50,26.937391,28.043738,117.4041,0.00,1313.4042,15960.5323,-1.106347,-0.645979,-1.347683,Nominal,-0.138293,-0.215326,-0.067384
4696,3751.00,27.862059,28.043738,120.0886,0.00,1311.5893,15914.7753,-0.181680,-0.285230,1.849336,Nominal,-0.022710,-0.095077,0.092467
4697,3751.50,28.518275,28.043738,116.0230,0.00,1313.9379,15878.8605,0.474536,-0.202966,1.312432,Nominal,0.059317,-0.067655,0.065622
4698,3752.00,27.980693,28.033231,112.9025,0.00,1316.9561,15902.8025,-0.052538,-0.178629,-1.054148,Nominal,-0.006567,-0.059543,-0.052707
4699,3752.50,28.758255,28.033231,112.7179,0.00,1317.8791,15950.7935,0.725024,-0.093687,1.555123,Nominal,0.090628,-0.031229,0.077756
4700,3753.00,28.249823,28.033231,113.2295,0.00,1317.6833,15914.5202,0.216592,-0.032574,-1.016863,Nominal,0.027074,-0.010858,-0.050843
