depth_m,well,TQA,SWOB,RPM,HKLD,SPPA,baseline_TQA,baseline_SWOB,baseline_RPM,baseline_HKLD,baseline_SPPA
1206.0,Equinor-Volve-15/9-F-15,0.325396307599536,20.66198940288502,0.0,1149.998734193297,241.730190698483,0.013558179483314,17.926333109499815,0.0,1148.975643221787,222.218027558816
1206.5,Equinor-Volve-15/9-F-15,0.325396307599536,20.194926133282667,0.0,1150.3545919225178,241.730190698483,0.101686346124855,18.082020866033933,0.0,1149.175813194474,223.35566251218899
1207.0,Equinor-Volve-15/9-F-15,0.33895448708285,21.306981537097794,0.0,1150.3545919225178,255.657600430683,0.189814512766396,18.23770862256805,0.0,1149.3759831671605,224.493297465562
1207.5,Equinor-Volve-15/9-F-15,0.33895448708285,21.88525034708166,0.0,1149.5539120317708,255.657600430683,0.189814512766396,18.526843027559984,0.0,1149.4649475994656,230.629631456482
1208.0,Equinor-Volve-15/9-F-15,0.33895448708285,21.3737048613267,0.0,1149.9764930852207,255.657600430683,0.189814512766396,18.815977432551914,0.0,1149.5539120317708,236.765965447402
1208.5,Equinor-Volve-15/9-F-15,0.33895448708285,21.929732563234264,0.0,1149.3759831671605,255.657600430683,0.196593602508053,19.283040702154267,0.0,1149.4649475994656,236.765965447402
1209.0,Equinor-Volve-15/9-F-15,0.298279948632908,21.840768130929053,0.0,1149.9542519771444,237.662283895513,0.20337269224971,19.750103971756616,0.0,1149.5539120317708,236.765965447402
1209.5,Equinor-Volve-15/9-F-15,0.298279948632908,21.440428185555607,0.0,1148.975643221787,237.662283895513,0.223709961474681,19.77234507983292,0.0,1149.4649475994656,236.765965447402
1210.0,Equinor-Volve-15/9-F-15,0.298279948632908,21.863009239005358,0.0,1149.175813194474,237.662283895513,0.244047230699652,19.794586187909225,0.0,1149.3759831671605,236.765965447402
1210.5,Equinor-Volve-15/9-F-15,0.298279948632908,22.463519157065523,0.0,1149.1535720863974,237.662283895513,0.27116358966628,19.994756160595948,0.0,1149.3759831671605,237.2141246714575
1211.0,Equinor-Volve-15/9-F-15,0.27116358966628,21.88525034708166,0.0,1149.0201254379397,242.350718854868,0.27116358966628,20.194926133282667,0.0,1149.3759831671605,237.662283895513
1211.5,Equinor-Volve-15/9-F-15,0.27116358966628,21.19577599671628,0.0,1149.3092598429316,242.350718854868,0.27116358966628,20.428457768083845,0.0,1149.342621505046,237.662283895513
1212.0,Equinor-Volve-15/9-F-15,0.27116358966628,21.173534888639978,0.0,1150.22114527406,242.350718854868,0.27116358966628,20.66198940288502,0.0,1149.3759831671605,237.662283895513
1212.5,Equinor-Volve-15/9-F-15,0.27116358966628,21.840768130929053,0.0,1149.5094298156184,242.350718854868,0.27116358966628,20.9177621457625,0.0,1149.3759831671605,237.662283895513
1213.0,Equinor-Volve-15/9-F-15,0.257605410182966,22.330072508607707,0.0,1148.886678789482,235.042276124109,0.27116358966628,21.173534888639978,0.0,1149.3759831671605,237.662283895513
1213.5,Equinor-Volve-15/9-F-15,0.244047230699652,20.884400483648044,0.0,1150.3545919225178,227.802780966283,0.27116358966628,21.02896768614401,0.0,1149.3759831671605,237.662283895513
1214.0,Equinor-Volve-15/9-F-15,0.244047230699652,21.395945969403005,0.0,1149.9097697609918,227.802780966283,0.27116358966628,21.173534888639978,0.0,1149.3759831671605,237.662283895513
1214.5,Equinor-Volve-15/9-F-15,0.244047230699652,20.995606024029556,0.0,1150.0876986256021,227.802780966283,0.264384499924623,21.084570456334767,0.0,1149.4427064913893,237.2141246714575
1215.0,Equinor-Volve-15/9-F-15,0.27116358966628,21.173534888639978,0.0,1150.1099397336784,243.591775167638,0.27116358966628,21.173534888639978,0.0,1149.5094298156184,237.662283895513
1215.5,Equinor-Volve-15/9-F-15,0.27116358966628,21.173534888639978,0.0,1150.1766630579073,243.591775167638,0.27116358966628,21.173534888639978,0.0,1149.5316709236945,237.662283895513
1216.0,Equinor-Volve-15/9-F-15,0.27116358966628,20.817677159419137,0.0,1150.2656274902126,243.591775167638,0.27116358966628,21.173534888639978,0.0,1149.5539120317708,237.662283895513
